        0.2130E+02       -0.9699E+01        0.2067E-16

        0.4260E+01       -0.9692E+01        0.1223E-16
        0.8520E+01       -0.9692E+01        0.2569E-18
        0.1278E+02       -0.9692E+01        0.4604E-18
        0.1704E+02       -0.9692E+01        0.5104E-17
        0.2130E+02       -0.9692E+01        0.2331E-16

        0.4260E+01       -0.9685E+01        0.1439E-16
        0.8520E+01       -0.9685E+01        0.4643E-18
        0.1278E+02       -0.9685E+01        0.5592E-18
        0.1704E+02       -0.9685E+01        0.5643E-17
        0.2130E+02       -0.9685E+01        0.2637E-16

        0.4260E+01       -0.9678E+01        0.1693E-16
        0.8520E+01       -0.9678E+01        0.7233E-18
        0.1278E+02       -0.9678E+01        0.6833E-18
        0.1704E+02       -0.9678E+01        0.6287E-17
        0.2130E+02       -0.9678E+01        0.2995E-16

        0.4260E+01       -0.9671E+01        0.1993E-16
        0.8520E+01       -0.9671E+01        0.1050E-17
        0.1278E+02       -0.9671E+01        0.8409E-18
        0.1704E+02       -0.9671E+01        0.7061E-17
        0.2130E+02       -0.9671E+01        0.3415E-16

        0.4260E+01       -0.9664E+01        0.2351E-16
        0.8520E+01       -0.9664E+01        0.1464E-17
        0.1278E+02       -0.9664E+01        0.1043E-17
        0.1704E+02       -0.9664E+01        0.7999E-17
        0.2130E+02       -0.9664E+01        0.3912E-16

        0.4260E+01       -0.9657E+01        0.2783E-16
        0.8520E+01       -0.9657E+01        0.1997E-17
        0.1278E+02       -0.9657E+01        0.1305E-17
        0.1704E+02       -0.9657E+01        0.9147E-17
        0.2130E+02       -0.9657E+01        0.4507E-16

        0.4260E+01       -0.9650E+01        0.3307E-16
